Time - Dev1/ai10	Amplitude - Dev1/ai10
0.6675	-0.71911
0.6676	-0.728649
0.6677	-0.738681
0.6678	-0.749042
0.6679	-0.757758
0.668	-0.767132
0.6681	-0.777328
0.6682	-0.785716
0.6683	-0.794761
0.6684	-0.804135
0.6685	-0.813016
0.6686	-0.82091
0.6687	-0.829955
0.6688	-0.838014
0.6689	-0.845086
0.669	-0.853966
0.6691	-0.86186
0.6692	-0.868932
0.6693	-0.876991
0.6694	-0.88472
0.6695	-0.891463
0.6696	-0.898699
0.6697	-0.905935
0.6698	-0.912678
0.6699	-0.91975
0.67	-0.926328
0.6701	-0.932249
0.6702	-0.938827
0.6703	-0.945241
0.6704	-0.950997
0.6705	-0.956753
0.6706	-0.963003
0.6707	-0.967772
0.6708	-0.973199
0.6709	-0.979284
0.671	-0.984054
0.6711	-0.988823
0.6712	-0.993757
0.6713	-0.999019
0.6714	-1.00297
0.6715	-1.00806
0.6716	-1.01201
0.6717	-1.01563
0.6718	-1.02007
0.6719	-1.02418
0.672	-1.02665
0.6721	-1.03076
0.6722	-1.03421
0.6723	-1.03668
0.6724	-1.0403
0.6725	-1.04293
0.6726	-1.04523
0.6727	-1.0477
0.6728	-1.05082
0.6729	-1.05313
0.673	-1.05461
0.6731	-1.05773
0.6732	-1.05921
0.6733	-1.06069
0.6734	-1.06316
0.6735	-1.06464
0.6736	-1.06628
0.6737	-1.06842
0.6738	-1.06974
0.6739	-1.07072
0.674	-1.07253
0.6741	-1.07385
0.6742	-1.07237
0.6743	-1.07171
0.6744	-1.07039
0.6745	-1.06826
0.6746	-1.06711
0.6747	-1.0653
0.6748	-1.06332
0.6749	-1.06184
0.675	-1.06003
0.6751	-1.05822
0.6752	-1.05576
0.6753	-1.05378
0.6754	-1.05115
0.6755	-1.04885
0.6756	-1.04737
0.6757	-1.04457
0.6758	-1.04096
0.6759	-1.03849
0.676	-1.03569
0.6761	-1.03175
0.6762	-1.02879
0.6763	-1.02533
0.6764	-1.02089
0.6765	-1.0176
0.6766	-1.01366
0.6767	-1.00839
0.6768	-1.00494
0.6769	-1.00034
0.677	-0.994908
0.6771	-0.990632
0.6772	-0.985863
0.6773	-0.979942
0.6774	-0.974844
0.6775	-0.96991
0.6776	-0.96399
0.6777	-0.958233
0.6778	-0.9533
0.6779	-0.946557
0.678	-0.940472
0.6781	-0.935045
0.6782	-0.928137
0.6783	-0.921559
0.6784	-0.915474
0.6785	-0.907909
0.6786	-0.900508
0.6787	-0.893766
0.6788	-0.886694
0.6789	-0.8788
0.679	-0.871235
0.6791	-0.863669
0.6792	-0.855447
0.6793	-0.848046
0.6794	-0.839987
0.6795	-0.831107
0.6796	-0.822884
0.6797	-0.814825
0.6798	-0.805451
0.6799	-0.796735
0.68	-0.788018
0.6801	-0.778809
0.6802	-0.769434
0.6803	-0.760389
0.6804	-0.750686
0.6805	-0.740983
0.6806	-0.731773
0.6807	-0.721412
0.6808	-0.711051
0.6809	-0.701184
0.681	-0.690494
0.6811	-0.67964
0.6812	-0.669608
0.6813	-0.658589
0.6814	-0.647241
0.6815	-0.637045
0.6816	-0.625862
0.6817	-0.61435
0.6818	-0.603824
0.6819	-0.592477
0.682	-0.5808
0.6821	-0.57011
0.6822	-0.558927
0.6823	-0.546757
0.6824	-0.535245
0.6825	-0.524226
0.6826	-0.512056
0.6827	-0.500215
0.6828	-0.488538
0.6829	-0.47604
0.683	-0.463705
0.6831	-0.452193
0.6832	-0.439201
0.6833	-0.426537
0.6834	-0.414532
0.6835	-0.401704
0.6836	-0.388876
0.6837	-0.376871
0.6838	-0.363878
0.6839	-0.350886
0.684	-0.338881
0.6841	-0.326053
0.6842	-0.312896
0.6843	-0.300726
0.6844	-0.288227
0.6845	-0.274742
0.6846	-0.262407
0.6847	-0.249744
0.6848	-0.236258
0.6849	-0.223595
0.685	-0.210932
0.6851	-0.197282
0.6852	-0.183796
0.6853	-0.171297
0.6854	-0.157154
0.6855	-0.143668
0.6856	-0.131169
0.6857	-0.116532
0.6858	-0.103047
0.6859	-0.0902188
0.686	-0.0760753
0.6861	-0.0620963
0.6862	-0.0492685
0.6863	-0.0349605
0.6864	-0.021146
0.6865	-0.00766036
0.6866	0.00582528
0.6867	0.0204621
0.6868	0.0334544
0.6869	0.0467756
0.687	0.0612479
0.6871	0.0747336
0.6872	0.0877258
0.6873	0.101869
0.6874	0.115355
0.6875	0.128841
0.6876	0.142984
0.6877	0.156141
0.6878	0.169133
0.6879	0.182783
0.688	0.196269
0.6881	0.208768
0.6882	0.222089
0.6883	0.235574
0.6884	0.248073
0.6885	0.261559
0.6886	0.274387
0.6887	0.286721
0.6888	0.299878
0.6889	0.313035
0.689	0.325369
0.6891	0.337868
0.6892	0.351025
0.6893	0.36303
0.6894	0.375858
0.6895	0.389344
0.6896	0.401185
0.6897	0.413848
0.6898	0.426676
0.6899	0.43901
0.69	0.451345
0.6901	0.464008
0.6902	0.476671
0.6903	0.489006
0.6904	0.501176
0.6905	0.513017
0.6906	0.524364
0.6907	0.536863
0.6908	0.548704
0.6909	0.559723
0.691	0.571235
0.6911	0.58357
0.6912	0.594095
0.6913	0.605443
0.6914	0.616955
0.6915	0.627809
0.6916	0.639157
0.6917	0.650833
0.6918	0.661688
0.6919	0.672213
0.692	0.683561
0.6921	0.69425
0.6922	0.704282
0.6923	0.715301
0.6924	0.725991
0.6925	0.736023
0.6926	0.746219
0.6927	0.75658
0.6928	0.765626
0.6929	0.775822
0.693	0.785361
0.6931	0.794406
0.6932	0.804273
0.6933	0.813812
0.6934	0.822528
0.6935	0.831574
0.6936	0.840948
0.6937	0.849006
0.6938	0.857394
0.6939	0.866603
0.694	0.874004
0.6941	0.882227
0.6942	0.89045
0.6943	0.89818
0.6944	0.905909
0.6945	0.913968
0.6946	0.921368
0.6947	0.928276
0.6948	0.935841
0.6949	0.942748
0.695	0.948833
0.6951	0.956069
0.6952	0.962812
0.6953	0.968897
0.6954	0.975475
0.6955	0.981725
0.6956	0.986823
0.6957	0.993237
0.6958	0.999815
0.6959	1.00426
0.696	1.00985
0.6961	1.0156
0.6962	1.01988
0.6963	1.02547
0.6964	1.03057
0.6965	1.03452
0.6966	1.03896
0.6967	1.04389
0.6968	1.04817
0.6969	1.05178
0.697	1.05606
0.6971	1.05935
0.6972	1.06264
0.6973	1.06642
0.6974	1.06922
0.6975	1.07185
0.6976	1.07514
0.6977	1.07777
0.6978	1.07991
0.6979	1.08237
0.698	1.085
0.6981	1.08665
0.6982	1.08945
0.6983	1.09142
0.6984	1.09257
0.6985	1.09504
0.6986	1.09668
0.6987	1.09833
0.6988	1.09997
0.6989	1.10162
0.699	1.1031
0.6991	1.10425
0.6992	1.10425
0.6993	1.1026
0.6994	1.10096
0.6995	1.09948
0.6996	1.09783
0.6997	1.09569
0.6998	1.09438
0.6999	1.09224
0.7	1.08994
0.7001	1.08829
0.7002	1.08665
0.7003	1.08385
0.7004	1.08188
0.7005	1.07958
0.7006	1.07612
0.7007	1.07366
0.7008	1.07086
0.7009	1.06757
0.701	1.06445
0.7011	1.06165
0.7012	1.05738
0.7013	1.05376
0.7014	1.05047
0.7015	1.04603
0.7016	1.04159
0.7017	1.03731
0.7018	1.03254
0.7019	1.02744
0.702	1.02317
0.7021	1.01774
0.7022	1.01199
0.7023	1.00738
0.7024	1.00146
0.7025	0.995539
0.7026	0.990112
0.7027	0.984356
0.7028	0.978107
0.7029	0.972186
0.703	0.965937
0.7031	0.958865
0.7032	0.952122
0.7033	0.945873
0.7034	0.938472
0.7035	0.931565
0.7036	0.924822
0.7037	0.916599
0.7038	0.909363
0.7039	0.901798
0.704	0.893739
0.7041	0.885352
0.7042	0.877787
0.7043	0.869235
0.7044	0.861012
0.7045	0.852789
0.7046	0.843579
0.7047	0.834534
0.7048	0.826311
0.7049	0.817101
0.705	0.807892
0.7051	0.798682
0.7052	0.789308
0.7053	0.779111
0.7054	0.769902
0.7055	0.760363
0.7056	0.749838
0.7057	0.739806
0.7058	0.729938
0.7059	0.718426
0.706	0.708065
0.7061	0.698033
0.7062	0.687179
0.7063	0.676324
0.7064	0.66547
0.7065	0.653958
0.7066	0.643268
0.7067	0.632414
0.7068	0.620902
0.7069	0.609719
0.707	0.598535
0.7071	0.587023
0.7072	0.575182
0.7073	0.564328
0.7074	0.552816
0.7075	0.540481
0.7076	0.529463
0.7077	0.517128
0.7078	0.504794
0.7079	0.492459
0.708	0.480947
0.7081	0.467955
0.7082	0.455456
0.7083	0.443615
0.7084	0.430294
0.7085	0.417959
0.7086	0.405789
0.7087	0.392633
0.7088	0.379969
0.7089	0.367964
0.709	0.354478
0.7091	0.341979
0.7092	0.329974
0.7093	0.316817
0.7094	0.303825
0.7095	0.291655
0.7096	0.278169
0.7097	0.265506
0.7098	0.252514
0.7099	0.239686
0.71	0.226529
0.7101	0.214195
0.7102	0.201203
0.7103	0.18673
0.7104	0.174231
0.7105	0.160581
0.7106	0.146602
0.7107	0.13361
0.7108	0.120453
0.7109	0.105816
0.711	0.0926596
0.7111	0.0795029
0.7112	0.0650305
0.7113	0.0517093
0.7114	0.0382237
0.7115	0.0244091
0.7116	0.0105946
0.7117	-0.00256213
0.7118	-0.0167056
0.7119	-0.0303557
0.712	-0.0435124
0.7121	-0.0574914
0.7122	-0.0717993
0.7123	-0.0844627
0.7124	-0.0984417
0.7125	-0.112585
0.7126	-0.125742
0.7127	-0.139556
0.7128	-0.153042
0.7129	-0.166692
0.713	-0.179684
0.7131	-0.193499
0.7132	-0.206162
0.7133	-0.219483
0.7134	-0.23264
0.7135	-0.245632
0.7136	-0.258131
0.7137	-0.271781
0.7138	-0.284116
0.7139	-0.296615
0.714	-0.309771
0.7141	-0.322599
0.7142	-0.334605
0.7143	-0.347433
0.7144	-0.360096
0.7145	-0.372266
0.7146	-0.385258
0.7147	-0.397921
0.7148	-0.409927
0.7149	-0.422755
0.715	-0.435747
0.7151	-0.447588
0.7152	-0.459923
0.7153	-0.472915
0.7154	-0.48492
0.7155	-0.496268
0.7156	-0.509589
0.7157	-0.520443
0.7158	-0.531791
0.7159	-0.544126
0.716	-0.555473
0.7161	-0.566163
0.7162	-0.578333
0.7163	-0.589352
0.7164	-0.599877
0.7165	-0.611718
0.7166	-0.622573
0.7167	-0.633262
0.7168	-0.644446
0.7169	-0.655464
0.717	-0.665661
0.7171	-0.67668
0.7172	-0.687698
0.7173	-0.697237
0.7174	-0.707927
0.7175	-0.718452
0.7176	-0.727662
0.7177	-0.738352
0.7178	-0.74789
0.7179	-0.756936
0.718	-0.765981
0.7181	-0.776506
0.7182	-0.785551
0.7183	-0.793774
0.7184	-0.803477
0.7185	-0.812029
0.7186	-0.819759
0.7187	-0.829298
0.7188	-0.837192
0.7189	-0.844921
0.719	-0.853144
0.7191	-0.861038
0.7192	-0.868768
0.7193	-0.876333
0.7194	-0.884062
0.7195	-0.891134
0.7196	-0.89837
0.7197	-0.905607
0.7198	-0.911856
0.7199	-0.919092
0.72	-0.925999
0.7201	-0.932084
0.7202	-0.938498
0.7203	-0.944748
0.7204	-0.950175
0.7205	-0.956424
0.7206	-0.962345
0.7207	-0.967279
0.7208	-0.97287
0.7209	-0.978626
0.721	-0.983725
0.7211	-0.988001
0.7212	-0.994086
0.7213	-0.998526
0.7214	-1.00264
0.7215	-1.00757
0.7216	-1.01152
0.7217	-1.01497
0.7218	-1.01958
0.7219	-1.02369
0.722	-1.02648
0.7221	-1.03076
0.7222	-1.03356
0.7223	-1.03619
0.7224	-1.03981
0.7225	-1.04309
0.7226	-1.04507
0.7227	-1.04786
0.7228	-1.05066
0.7229	-1.05247
0.723	-1.05477
0.7231	-1.0579
0.7232	-1.05921
0.7233	-1.06086
0.7234	-1.06349
0.7235	-1.06464
0.7236	-1.06595
0.7237	-1.06842
0.7238	-1.06957
0.7239	-1.07056
0.724	-1.0727
0.7241	-1.07401
0.7242	-1.0727
0.7243	-1.07187
0.7244	-1.07056
0.7245	-1.06826
0.7246	-1.06727
0.7247	-1.06546
0.7248	-1.06332
0.7249	-1.06151
0.725	-1.06069
0.7251	-1.0579
0.7252	-1.05592
0.7253	-1.05428
0.7254	-1.05165
0.7255	-1.04901
0.7256	-1.0477
0.7257	-1.04408
0.7258	-1.04129
0.7259	-1.03915
0.726	-1.03553
0.7261	-1.03191
0.7262	-1.02928
0.7263	-1.02517
0.7264	-1.02106
0.7265	-1.0181
0.7266	-1.01349
0.7267	-1.00905
0.7268	-1.0051
0.7269	-1.00066
0.727	-0.995401
0.7271	-0.990796
0.7272	-0.985863
0.7273	-0.980107
0.7274	-0.975666
0.7275	-0.970239
0.7276	-0.964154
0.7277	-0.958562
0.7278	-0.9533
0.7279	-0.946721
0.728	-0.94113
0.7281	-0.935374
0.7282	-0.928466
0.7283	-0.921559
0.7284	-0.915803
0.7285	-0.908402
0.7286	-0.901166
0.7287	-0.894917
0.7288	-0.887187
0.7289	-0.879129
0.729	-0.872057
0.7291	-0.864163
0.7292	-0.855775
0.7293	-0.848539
0.7294	-0.840645
0.7295	-0.831764
0.7296	-0.823706
0.7297	-0.815319
0.7298	-0.805944
0.7299	-0.797392
0.73	-0.788676
0.7301	-0.778973
0.7302	-0.770257
0.7303	-0.76154
0.7304	-0.751508
0.7305	-0.741805
0.7306	-0.732431
0.7307	-0.722399
0.7308	-0.712203
0.7309	-0.702335
0.731	-0.691645
0.7311	-0.680462
0.7312	-0.670266
0.7313	-0.659411
0.7314	-0.648393
0.7315	-0.637867
0.7316	-0.626684
0.7317	-0.615007
0.7318	-0.604482
0.7319	-0.593134
0.732	-0.581458
0.7321	-0.570768
0.7322	-0.559749
0.7323	-0.547579
0.7324	-0.536396
0.7325	-0.524884
0.7326	-0.512714
0.7327	-0.501366
0.7328	-0.489361
0.7329	-0.477026
0.733	-0.464856
0.7331	-0.45318
0.7332	-0.440023
0.7333	-0.427195
0.7334	-0.415848
0.7335	-0.402855
0.7336	-0.389699
0.7337	-0.377857
0.7338	-0.364865
0.7339	-0.351873
0.734	-0.340032
0.7341	-0.327204
0.7342	-0.314212
0.7343	-0.301549
0.7344	-0.288556
0.7345	-0.2754
0.7346	-0.26323
0.7347	-0.250895
0.7348	-0.237081
0.7349	-0.224582
0.735	-0.211589
0.7351	-0.197775
0.7352	-0.185112
0.7353	-0.171955
0.7354	-0.158469
0.7355	-0.144819
0.7356	-0.132156
0.7357	-0.118177
0.7358	-0.104033
0.7359	-0.09137
0.736	-0.0772265
0.7361	-0.0629186
0.7362	-0.0497618
0.7363	-0.0362762
0.7364	-0.0219683
0.7365	-0.00897603
0.7366	0.00500298
0.7367	0.018982
0.7368	0.0323032
0.7369	0.0457888
0.737	0.0599323
0.7371	0.0734179
0.7372	0.0865746
0.7373	0.101211
0.7374	0.114368
0.7375	0.128018
0.7376	0.141997
0.7377	0.15499
0.7378	0.168146
0.7379	0.182125
0.738	0.195282
0.7381	0.207616
0.7382	0.220938
0.7383	0.234588
0.7384	0.246758
0.7385	0.260079
0.7386	0.273564
0.7387	0.285899
0.7388	0.298727
0.7389	0.311883
0.739	0.324218
0.7391	0.336881
0.7392	0.350367
0.7393	0.362537
0.7394	0.374542
0.7395	0.387699
0.7396	0.400198
0.7397	0.412532
0.7398	0.426018
0.7399	0.438517
0.74	0.450358
0.7401	0.463515
0.7402	0.47552
0.7403	0.48769
0.7404	0.500024
0.7405	0.512194
0.7406	0.523542
0.7407	0.535876
0.7408	0.547882
0.7409	0.558736
0.741	0.570577
0.7411	0.582089
0.7412	0.593108
0.7413	0.604456
0.7414	0.615968
0.7415	0.627151
0.7416	0.638334
0.7417	0.649682
0.7418	0.660043
0.7419	0.671062
0.742	0.682738
0.7421	0.693428
0.7422	0.70346
0.7423	0.714643
0.7424	0.725004
0.7425	0.734872
0.7426	0.745562
0.7427	0.755758
0.7428	0.765297
0.7429	0.774835
0.743	0.784703
0.7431	0.793748
0.7432	0.803451
0.7433	0.813319
0.7434	0.821377
0.7435	0.830751
0.7436	0.839961
0.7437	0.84802
0.7438	0.8569
0.7439	0.865617
0.744	0.873346
0.7441	0.881898
0.7442	0.890285
0.7443	0.897851
0.7444	0.90558
0.7445	0.913145
0.7446	0.920381
0.7447	0.927618
0.7448	0.935347
0.7449	0.942255
0.745	0.948833
0.7451	0.956069
0.7452	0.962647
0.7453	0.968404
0.7454	0.974982
0.7455	0.981067
0.7456	0.986658
0.7457	0.993072
0.7458	0.998664
0.7459	1.00376
0.746	1.00952
0.7461	1.01511
0.7462	1.01955
0.7463	1.02498
0.7464	1.02991
0.7465	1.03419
0.7466	1.03879
0.7467	1.0434
0.7468	1.04751
0.7469	1.05162
0.747	1.05573
0.7471	1.05886
0.7472	1.06247
0.7473	1.06609
0.7474	1.06938
0.7475	1.07168
0.7476	1.07481
0.7477	1.07777
0.7478	1.07991
0.7479	1.08237
0.748	1.085
0.7481	1.08665
0.7482	1.08862
0.7483	1.09109
0.7484	1.09257
0.7485	1.09454
0.7486	1.09685
0.7487	1.098
0.7488	1.09981
0.7489	1.10162
0.749	1.1026
0.7491	1.10425
0.7492	1.10408
0.7493	1.10244
0.7494	1.10096
0.7495	1.09931
0.7496	1.0975
0.7497	1.09569
0.7498	1.09471
0.7499	1.09273
0.75	1.0901
0.7501	1.08862
0.7502	1.08649
0.7503	1.08385
0.7504	1.08204
0.7505	1.07941
0.7506	1.07662
0.7507	1.07415
0.7508	1.07135
0.7509	1.06774
0.751	1.06494
0.7511	1.06149
0.7512	1.05787
0.7513	1.05442
0.7514	1.05047
0.7515	1.04619
0.7516	1.04208
0.7517	1.03748
0.7518	1.03304
0.7519	1.02777
0.752	1.0235
0.7521	1.01791
0.7522	1.01281
0.7523	1.00754
0.7524	1.00195
0.7525	0.996197
0.7526	0.990934
0.7527	0.985014
0.7528	0.978271
0.7529	0.972515
0.753	0.966266
0.7531	0.959358
0.7532	0.953109
0.7533	0.946366
0.7534	0.938636
0.7535	0.931894
0.7536	0.925151
0.7537	0.916928
0.7538	0.909856
0.7539	0.902291
0.754	0.894068
0.7541	0.88601
0.7542	0.878444
0.7543	0.869893
0.7544	0.861505
0.7545	0.853447
0.7546	0.844566
0.7547	0.835356
0.7548	0.826969
0.7549	0.817759
0.755	0.808385
0.7551	0.799175
0.7552	0.79013
0.7553	0.780098
0.7554	0.770724
0.7555	0.760856
0.7556	0.750495
0.7557	0.740628
0.7558	0.730925
0.7559	0.719742
0.756	0.709216
0.7561	0.698855
0.7562	0.687508
0.7563	0.676818
0.7564	0.666128
0.7565	0.654945
0.7566	0.643926
0.7567	0.633072
0.7568	0.62156
0.7569	0.610376
0.757	0.599193
0.7571	0.587517
0.7572	0.576169
0.7573	0.56515
0.7574	0.553474
0.7575	0.541468
0.7576	0.529956
0.7577	0.518115
0.7578	0.505616
0.7579	0.493939
0.758	0.482098
0.7581	0.468942
0.7582	0.456607
0.7583	0.444437
0.7584	0.431116
0.7585	0.419111
0.7586	0.406447
0.7587	0.393784
0.7588	0.381449
0.7589	0.368951
0.759	0.355629
0.7591	0.343459
0.7592	0.330796
0.7593	0.317475
0.7594	0.304318
0.7595	0.292642
0.7596	0.279649
0.7597	0.266164
0.7598	0.254158
0.7599	0.240673
0.76	0.227187
0.7601	0.215017
0.7602	0.20186
0.7603	0.188046
0.7604	0.174725
0.7605	0.161732
0.7606	0.147918
0.7607	0.134432
0.7608	0.121275
0.7609	0.107132
0.761	0.0939753
0.7611	0.0801607
0.7612	0.0658528
0.7613	0.0526961
0.7614	0.0392104
0.7615	0.0252314
0.7616	0.0115813
0.7617	-0.00190429
0.7618	-0.0157188
0.7619	-0.0296979
0.762	-0.0426901
0.7621	-0.0571625
0.7622	-0.0706481
0.7623	-0.0838049
0.7624	-0.0979483
0.7625	-0.111598
0.7626	-0.124426
0.7627	-0.13857
0.7628	-0.152384
0.7629	-0.165212
0.763	-0.179191
0.7631	-0.192348
0.7632	-0.205176
0.7633	-0.218332
0.7634	-0.231653
0.7635	-0.244481
0.7636	-0.257309
0.7637	-0.270795
0.7638	-0.283458
0.7639	-0.295464
0.764	-0.309278
0.7641	-0.321448
0.7642	-0.333454
0.7643	-0.346775
0.7644	-0.359274
0.7645	-0.371279
0.7646	-0.384271
0.7647	-0.397264
0.7648	-0.409269
0.7649	-0.421604
0.765	-0.43476
0.7651	-0.446601
0.7652	-0.459265
0.7653	-0.472093
0.7654	-0.48344
0.7655	-0.49561
0.7656	-0.508273
0.7657	-0.519457
0.7658	-0.531298
0.7659	-0.542974
0.766	-0.554158
0.7661	-0.565505
0.7662	-0.577346
0.7663	-0.588365
0.7664	-0.599219
0.7665	-0.610731
0.7666	-0.62175
0.7667	-0.632111
0.7668	-0.643788
0.7669	-0.654478
0.767	-0.665003
0.7671	-0.676022
0.7672	-0.686712
0.7673	-0.696579
0.7674	-0.707433
0.7675	-0.717794
0.7676	-0.727168
0.7677	-0.737036
0.7678	-0.747232
0.7679	-0.756278
0.768	-0.765652
0.7681	-0.775684
0.7682	-0.784236
0.7683	-0.793117
0.7684	-0.80282
0.7685	-0.811207
0.7686	-0.819594
0.7687	-0.82864
0.7688	-0.836534
0.7689	-0.844428
0.769	-0.85298
0.7691	-0.860709
0.7692	-0.867945
0.7693	-0.876168
0.7694	-0.883405
0.7695	-0.890312
0.7696	-0.898206
0.7697	-0.905278
0.7698	-0.911363
0.7699	-0.918434
0.77	-0.925835
0.7701	-0.931262
0.7702	-0.937841
0.7703	-0.944254
0.7704	-0.949682
0.7705	-0.955767
0.7706	-0.961852
0.7707	-0.96695
0.7708	-0.972706
0.7709	-0.978626
0.771	-0.983231
0.7711	-0.987836
0.7712	-0.993428
0.7713	-0.997868
0.7714	-1.00214
0.7715	-1.00708
0.7716	-1.01119
0.7717	-1.01514
0.7718	-1.01941
0.7719	-1.02336
0.772	-1.02665
0.7721	-1.03027
0.7722	-1.03339
0.7723	-1.03619
0.7724	-1.03948
0.7725	-1.04277
0.7726	-1.04474
0.7727	-1.04786
0.7728	-1.0505
0.7729	-1.0523
0.773	-1.05461
0.7731	-1.05707
0.7732	-1.05872
0.7733	-1.06069
0.7734	-1.06316
0.7735	-1.06447
0.7736	-1.06595
0.7737	-1.06826
0.7738	-1.06941
0.7739	-1.07072
0.774	-1.07253
0.7741	-1.07418
0.7742	-1.07303
0.7743	-1.07187
0.7744	-1.07072
0.7745	-1.06875
0.7746	-1.06743
0.7747	-1.06612
0.7748	-1.06316
0.7749	-1.06184
0.775	-1.06036
0.7751	-1.05806
0.7752	-1.05642
0.7753	-1.05444
0.7754	-1.05148
0.7755	-1.04918
0.7756	-1.04721
0.7757	-1.04408
0.7758	-1.04145
0.7759	-1.03948
0.776	-1.03586
0.7761	-1.03208
0.7762	-1.02961
0.7763	-1.0255
0.7764	-1.02139
0.7765	-1.01859
0.7766	-1.01382
0.7767	-1.00938
0.7768	-1.00576
0.7769	-1.00083
0.777	-0.995895
0.7771	-0.990961
0.7772	-0.98652
0.7773	-0.980764
0.7774	-0.97616
0.7775	-0.971061
0.7776	-0.964483
0.7777	-0.959549
0.7778	-0.954286
0.7779	-0.947544
0.778	-0.941294
0.7781	-0.935703
0.7782	-0.92896
0.7783	-0.922381
0.7784	-0.916296
0.7785	-0.90906
0.7786	-0.901824
0.7787	-0.894752
0.7788	-0.887352
0.7789	-0.879786
0.779	-0.872715
0.7791	-0.864656
0.7792	-0.856762
0.7793	-0.849362
0.7794	-0.841303
0.7795	-0.832258
0.7796	-0.824364
0.7797	-0.815812
0.7798	-0.806438
0.7799	-0.79805
0.78	-0.789334
0.7801	-0.779631
0.7802	-0.770915
0.7803	-0.761705
0.7804	-0.751673
0.7805	-0.742463
0.7806	-0.733253
0.7807	-0.722893
0.7808	-0.712696
0.7809	-0.7025
0.781	-0.692139
0.7811	-0.681449
0.7812	-0.671581
0.7813	-0.660398
0.7814	-0.64905
0.7815	-0.638525
0.7816	-0.627342
0.7817	-0.616159
0.7818	-0.605469
0.7819	-0.594286
0.782	-0.582773
0.7821	-0.571755
0.7822	-0.560407
0.7823	-0.548566
0.7824	-0.537383
0.7825	-0.525706
0.7826	-0.513865
0.7827	-0.502353
0.7828	-0.490512
0.7829	-0.477684
0.783	-0.465843
0.7831	-0.453673
0.7832	-0.44101
0.7833	-0.428182
0.7834	-0.416176
0.7835	-0.404006
0.7836	-0.390521
0.7837	-0.379009
0.7838	-0.365852
0.7839	-0.35286
0.784	-0.340854
0.7841	-0.328355
0.7842	-0.315034
0.7843	-0.3027
0.7844	-0.290036
0.7845	-0.277044
0.7846	-0.264216
0.7847	-0.251224
0.7848	-0.237903
0.7849	-0.225404
0.785	-0.212905
0.7851	-0.198597
0.7852	-0.186098
0.7853	-0.173271
0.7854	-0.158963
0.7855	-0.14597
0.7856	-0.132649
0.7857	-0.118506
0.7858	-0.105185
0.7859	-0.0921923
0.786	-0.0780488
0.7861	-0.0643987
0.7862	-0.0510775
0.7863	-0.037263
0.7864	-0.0231195
0.7865	-0.0101272
0.7866	0.00385177
0.7867	0.0179952
0.7868	0.0309875
0.7869	0.0449665
0.787	0.0587811
0.7871	0.0724312
0.7872	0.0859168
0.7873	0.0998958
0.7874	0.113546
0.7875	0.127032
0.7876	0.140682
0.7877	0.154003
0.7878	0.166995
0.7879	0.181139
0.788	0.194295
0.7881	0.206959
0.7882	0.22028
0.7883	0.233601
0.7884	0.246264
0.7885	0.259257
0.7886	0.272249
0.7887	0.284583
0.7888	0.297904
0.7889	0.311061
0.789	0.323067
0.7891	0.336388
0.7892	0.349216
0.7893	0.361221
0.7894	0.373884
0.7895	0.386712
0.7896	0.399376
0.7897	0.41171
0.7898	0.424702
0.7899	0.437037
0.79	0.449371
0.7901	0.462692
0.7902	0.474533
0.7903	0.487032
0.7904	0.499038
0.7905	0.511537
0.7906	0.52272
0.7907	0.534561
0.7908	0.546895
0.7909	0.557749
0.791	0.569919
0.7911	0.581103
0.7912	0.592121
0.7913	0.603634
0.7914	0.615803
0.7915	0.626
0.7916	0.637512
0.7917	0.64886
0.7918	0.65955
0.7919	0.670404
0.792	0.68208
0.7921	0.692277
0.7922	0.703131
0.7923	0.714314
0.7924	0.724346
0.7925	0.734543
0.7926	0.745397
0.7927	0.755429
0.7928	0.764474
0.7929	0.774506
0.793	0.784045
0.7931	0.79309
0.7932	0.802629
0.7933	0.812496
0.7934	0.820884
0.7935	0.829929
0.7936	0.839139
0.7937	0.847197
0.7938	0.856571
0.7939	0.865288
0.794	0.873017
0.7941	0.88124
0.7942	0.889628
0.7943	0.896864
0.7944	0.904758
0.7945	0.912816
0.7946	0.920217
0.7947	0.927289
0.7948	0.934854
0.7949	0.941268
0.795	0.948175
0.7951	0.955576
0.7952	0.961825
0.7953	0.968075
0.7954	0.974817
0.7955	0.980902
0.7956	0.986165
0.7957	0.992415
0.7958	0.998006
0.7959	1.0031
0.796	1.00919
0.7961	1.01478
0.7962	1.01922
0.7963	1.02465
0.7964	1.02975
0.7965	1.03386
0.7966	1.03863
0.7967	1.04323
0.7968	1.04685
0.7969	1.05129
0.797	1.05573
0.7971	1.05869
0.7972	1.06215
0.7973	1.06593
0.7974	1.06856
0.7975	1.07168
0.7976	1.07481
0.7977	1.07711
0.7978	1.07941
0.7979	1.08221
0.798	1.08468
0.7981	1.08649
0.7982	1.08879
0.7983	1.09093
0.7984	1.09241
0.7985	1.09421
0.7986	1.09668
0.7987	1.09717
0.7988	1.09948
0.7989	1.10162
0.799	1.1026
0.7991	1.10425
0.7992	1.10441
0.7993	1.1026
0.7994	1.10096
0.7995	1.09964
0.7996	1.098
0.7997	1.09569
0.7998	1.09504
0.7999	1.09257
0.8	1.09043
0.8001	1.08895
0.8002	1.08681
0.8003	1.08435
0.8004	1.08221
0.8005	1.07991
0.8006	1.07678
0.8007	1.07432
0.8008	1.07152
0.8009	1.06839
